PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160528050000,34.36,67.7516,15.0,15.0,33.1693,69.4822,84.5833,1.1401,1.2,56.6625,57.0,82.27
20160528051500,34.36,67.7516,15.0,15.0,33.3557,66.9187,84.5833,1.1642,1.2,56.6625,57.0,82.27
20160528053000,34.36,67.7516,15.0,15.0,33.4071,67.8953,84.5833,1.2003,1.2,56.6625,57.0,82.27
20160528054500,34.36,67.7516,15.0,15.0,33.5245,67.8953,84.5833,1.2927,1.2,56.6625,57.0,82.27
20160528060000,34.36,67.7516,15.0,15.0,33.3884,67.8953,84.5833,1.2846,1.2,56.6625,57.0,81.39
20160528061500,34.36,67.7516,15.0,15.0,33.5724,67.8953,85.9874,1.2204,1.2,56.6625,57.0,81.39
20160528063000,34.36,67.7516,15.0,15.0,33.7564,67.8953,86.8515,1.2485,1.2,56.6625,57.0,81.39
20160528064500,34.36,67.7516,15.0,15.0,33.7564,66.3084,86.8515,1.2485,1.2,56.6625,57.0,81.39
20160528070000,34.36,67.7516,15.0,15.0,33.6183,66.3084,87.9496,1.2485,1.2,56.6625,57.0,81.39
20160528071500,34.36,67.7516,15.0,15.0,33.6183,66.3084,87.9496,1.2927,1.2,56.6625,57.0,81.39
20160528073000,42.875,69.0477,15.0,15.0,33.7564,66.3084,87.9496,1.12,1.2,57.3825,57.0,86.985
20160528074500,44.96,69.0477,15.0,15.0,33.9634,66.3084,87.9496,1.1401,1.2,56.7885,57.0,86.985
20160528080000,44.96,69.8578,15.0,15.0,34.3947,66.3084,87.9496,1.104,1.2,56.7885,57.0,86.985
20160528081500,44.96,69.8578,15.0,15.0,34.9429,66.3084,87.9496,1.108,1.2,56.7885,57.0,86.985
20160528083000,44.96,69.8578,15.0,15.0,35.1631,65.1182,87.9496,1.2164,1.2,56.7885,57.0,86.985
20160528084500,44.96,69.8578,15.0,15.0,35.166,65.1182,87.9496,1.2405,1.2,56.7885,57.0,86.985
20160528090000,44.96,69.8578,15.0,15.0,35.8315,65.1182,87.9496,1.1481,1.2,56.7885,57.0,86.985
20160528091500,44.96,69.8578,15.0,15.0,35.9556,66.2778,87.9496,1.1802,1.2,56.7885,57.0,86.985
20160528093000,44.96,70.6859,15.0,15.0,36.206,66.2778,87.9496,1.2003,1.2,56.7885,57.0,86.985
20160528094500,44.96,70.6859,15.0,15.0,36.0825,66.2778,87.9496,1.2927,1.2,56.7885,57.0,86.985
20160528100000,41.04,70.6859,15.0,15.0,36.2747,66.2778,87.9496,1.2846,1.2,56.7885,57.0,86.07
20160528101500,41.04,70.6859,15.0,15.0,36.0922,62.7378,87.9496,1.2927,1.2,56.7885,57.0,86.07
20160528103000,41.04,72.072,15.0,15.0,36.4388,62.7378,87.9496,1.2927,1.2,56.7885,57.0,86.07
20160528104500,46.8,72.072,15.0,15.0,36.9756,62.7378,87.9496,1.2886,1.2,56.7885,57.0,86.07
20160528110000,46.8,72.072,15.0,15.0,37.1249,62.0969,87.9496,1.2846,1.2,56.7885,57.0,86.07
20160528111500,45.885,72.072,15.0,15.0,37.6884,63.0125,87.9496,1.2846,1.2,56.7885,57.0,86.07
20160528113000,45.885,72.8821,15.0,15.0,37.6523,60.9068,87.9496,1.2766,1.2,56.7885,57.0,86.07
20160528114500,45.885,72.8821,15.0,15.0,38.0836,61.5476,87.9496,1.2766,1.2,56.7885,57.0,86.07
20160528120000,49.44,72.8821,15.0,15.0,38.5725,61.5476,87.9496,1.2766,1.2,56.7885,57.0,86.07
20160528121500,50.24,73.6202,15.0,15.0,38.314,61.5476,87.9496,1.2806,1.2,56.7885,57.0,86.07
20160528123000,53.285,73.6202,15.0,15.0,38.5959,62.219,88.9577,1.2726,1.2,56.7885,57.0,86.07
20160528124500,55.765,73.6202,15.0,15.0,38.086,59.2893,88.9577,1.2043,1.2,56.7885,57.0,86.07
20160528130000,55.765,73.6202,15.0,15.0,39.0298,61.5476,88.9577,1.2485,1.2,56.7885,57.0,86.07
20160528131500,65.295,73.6202,15.0,15.0,38.869,62.5547,88.0216,1.2445,1.2,58.0666,57.0,86.07
20160528133000,41.73,73.6202,15.0,15.0,40.1885,61.0288,88.0216,1.2365,1.2,57.1125,57.0,86.07
20160528134500,41.73,74.3582,15.0,15.0,38.7841,61.0288,88.0216,1.2324,1.2,57.1125,57.0,86.07
20160528140000,49.2,74.3582,15.0,15.0,39.424,61.0288,88.0216,1.2405,1.2,57.1125,57.0,86.07
20160528141500,49.2,74.3582,15.0,15.0,39.8076,59.3199,88.0216,1.2405,1.2,57.1125,57.0,86.07
20160528143000,49.2,74.3582,15.0,15.0,39.7922,60.7542,88.0216,1.2365,1.2,57.1125,57.0,86.07
20160528144500,43.315,74.3582,15.0,15.0,39.5204,62.4326,88.0216,1.2324,1.2,57.1125,57.0,86.07
20160528150000,43.315,74.3582,15.0,15.0,39.5615,62.4326,88.0216,1.2405,1.2,57.1125,57.0,86.07
20160528151500,43.315,74.3582,15.0,15.0,39.273,61.6697,88.0216,1.2445,1.2,57.1125,57.0,86.07
20160528153000,51.355,74.3582,15.0,15.0,39.5071,61.6697,88.0216,1.1722,1.2,57.1125,57.0,86.07
20160528154500,46.81,74.3582,15.0,15.0,40.3121,59.9302,88.0216,1.1642,1.2,57.1125,57.0,86.07
20160528160000,46.81,74.3582,15.0,15.0,39.7683,59.9302,88.0216,1.1562,1.2,57.1125,57.0,86.07
20160528161500,45.485,74.3582,15.0,15.0,39.6074,61.0593,88.0216,1.1521,1.2,57.1125,57.0,86.07
20160528163000,45.485,74.3582,15.0,15.0,39.9367,62.8294,88.0216,1.1521,1.2,57.1125,57.0,86.07
20160528164500,45.485,74.3582,15.0,15.0,40.3182,61.2425,89.4617,1.1562,1.2,56.4464,57.0,86.07
20160528170000,44.285,74.3582,15.0,15.0,39.3608,61.2425,89.4617,1.1562,1.2,56.4464,57.0,86.07
20160528171500,44.285,74.3582,15.0,15.0,38.7142,61.2425,89.4617,1.1281,1.2,57.1125,57.0,86.07
20160528173000,44.285,74.3582,15.0,15.0,39.4821,61.2425,89.4617,1.124,1.2,57.1125,57.0,86.07
20160528174500,49.885,74.3582,15.0,15.0,38.9702,63.8975,89.4617,1.1401,1.2,57.1125,57.0,88.105
20160528180000,49.885,74.3582,15.0,15.0,39.1492,63.104,89.4617,1.1762,1.2,57.1125,57.0,88.105
20160528181500,49.885,74.3582,15.0,15.0,38.8917,61.2425,90.5599,1.1802,1.2,57.1125,57.0,88.105
20160528183000,49.885,74.3582,15.0,15.0,39.0298,61.2425,90.5599,1.1802,1.2,57.1125,57.0,88.105
20160528184500,49.885,74.3582,15.0,15.0,39.0298,60.6016,90.5599,1.1883,1.2,57.1125,57.0,88.105
20160528190000,49.885,73.4401,15.0,15.0,39.0298,60.6016,90.5599,1.1802,1.2,57.1125,57.0,88.105
20160528191500,49.885,73.4401,15.0,15.0,39.2863,58.8621,90.5599,1.1762,1.2,57.1125,57.0,88.105
20160528193000,49.885,73.4401,15.0,15.0,38.8151,59.8692,90.5599,1.1762,1.2,57.1125,57.0,88.105
20160528194500,44.425,72.7021,15.0,15.0,38.8848,61.0288,91.586,1.1802,1.2,57.1125,57.0,88.105
20160528200000,44.425,72.7021,15.0,15.0,38.3243,61.0288,91.586,1.1562,1.2,57.1125,57.0,88.105
20160528201500,44.425,72.7021,15.0,15.0,38.2377,61.0288,91.586,1.1521,1.2,57.1125,57.0,88.105
20160528203000,42.885,71.964,15.0,15.0,37.2209,61.0288,91.586,1.1321,1.2,57.1125,57.0,88.105
20160528204500,42.885,71.2439,15.0,15.0,36.9577,61.0288,91.586,1.1401,1.2,57.1125,57.0,88.105
20160528210000,42.885,71.2439,15.0,15.0,36.7863,59.5945,91.586,1.1401,1.2,57.1125,57.0,88.105
20160528211500,42.885,71.2439,15.0,15.0,36.6593,59.5945,91.586,1.1441,1.2,57.1125,57.0,88.105
20160528213000,42.885,71.2439,15.0,15.0,36.2542,59.5945,91.586,1.1481,1.2,57.1125,57.0,88.105
20160528214500,42.885,71.2439,15.0,15.0,36.1241,58.7705,91.586,1.1481,1.2,57.1125,57.0,88.105
20160528220000,41.2,70.3258,15.0,15.0,36.0877,58.7705,91.586,1.1562,1.2,57.1125,57.0,88.105
20160528221500,41.2,70.3258,15.0,15.0,36.0311,58.7705,91.586,1.1562,1.2,57.1125,57.0,88.105
20160528223000,41.2,69.5878,15.0,15.0,35.9646,60.0523,91.586,1.1722,1.2,57.1125,57.0,88.105
20160528224500,41.2,69.5878,15.0,15.0,35.9646,61.1509,91.586,1.1642,1.2,57.1125,57.0,88.105
20160528230000,41.2,69.5878,15.0,15.0,36.0376,61.1509,91.586,1.1682,1.2,57.1125,57.0,88.105
20160528231500,41.2,69.5878,15.0,15.0,36.2438,61.1509,91.586,1.1682,1.2,57.1125,57.0,88.105
20160528233000,41.2,69.5878,15.0,15.0,36.1087,61.1509,91.586,1.1722,1.2,57.1125,57.0,88.105
20160528234500,41.2,69.5878,15.0,15.0,36.1778,60.3574,91.586,1.1642,1.2,57.1125,57.0,88.105
20160529000000,41.2,68.7597,15.0,15.0,36.519,60.3574,91.586,1.2003,1.2,57.1125,57.0,88.105
20160529001500,41.2,68.7597,15.0,15.0,36.382,59.7166,91.586,1.2084,1.2,57.1125,57.0,88.105
20160529003000,39.23,68.7597,15.0,15.0,36.2449,59.7166,90.6499,1.2084,1.2,57.1125,57.0,88.105
20160529004500,39.23,68.7597,15.0,15.0,36.1764,60.3269,90.6499,1.2084,1.2,57.1125,57.0,88.105
20160529010000,40.57,68.7597,15.0,15.0,35.6282,60.3269,90.6499,1.2084,1.2,57.1125,57.0,88.105
20160529011500,40.57,68.7597,15.0,15.0,35.827,60.3269,91.586,1.2164,1.2,57.1125,57.0,88.105
20160529013000,40.57,68.7597,15.0,15.0,35.7579,59.6861,91.586,1.1963,1.2,57.1125,57.0,88.105
20160529014500,40.57,68.7597,15.0,15.0,35.7579,59.6861,91.586,1.2084,1.2,57.1125,57.0,88.105
20160529020000,40.57,68.0396,15.0,15.0,35.6199,59.6861,91.586,1.2084,1.2,57.1125,57.0,88.105
20160529021500,40.57,68.0396,15.0,15.0,35.4819,59.6861,91.586,1.2204,1.2,57.1125,57.0,88.105
20160529023000,40.57,68.0396,15.0,15.0,35.3438,59.6861,90.5599,1.2244,1.2,57.1125,57.0,88.105
20160529024500,40.57,68.0396,15.0,15.0,35.2058,59.6861,90.5599,1.2324,1.2,57.1125,57.0,88.105
20160529030000,40.57,68.0396,15.0,15.0,35.3306,58.9231,90.5599,1.2485,1.2,57.1125,57.0,88.105
20160529031500,39.37,68.0396,15.0,15.0,35.1368,58.9231,90.5599,1.2525,1.2,57.1125,57.0,88.105
20160529033000,39.37,68.0396,15.0,15.0,34.8607,58.9231,90.5599,1.2726,1.2,57.1125,57.0,88.105
20160529034500,39.37,67.2115,15.0,15.0,34.9135,58.9231,90.5599,1.2886,1.2,57.1125,57.0,88.105
20160529040000,39.37,67.2115,15.0,15.0,34.705,58.9231,90.5599,1.2886,1.2,57.1125,57.0,88.105
20160529041500,37.955,67.2115,15.0,15.0,34.705,58.9231,90.5599,1.2846,1.2,57.1125,57.0,88.105
20160529043000,51.375,67.2115,15.0,15.0,34.566,60.0523,90.5599,1.2846,1.2,57.1125,57.0,88.105
20160529044500,40.46,67.2115,15.0,15.0,34.4269,60.0523,90.5599,1.2846,1.2,57.1125,57.0,88.105
20160529050000,40.46,67.2115,15.0,15.0,34.2879,60.0523,90.5599,1.2806,1.2,57.1125,57.0,88.105
20160529051500,37.26,67.2115,15.0,15.0,34.4743,59.1062,90.5599,1.2766,1.2,57.1125,57.0,88.105
20160529053000,37.26,67.2115,15.0,15.0,34.3343,59.8997,90.5599,1.2846,1.2,57.1125,57.0,88.105
20160529054500,37.26,67.2115,15.0,15.0,34.3343,59.0757,90.5599,1.2846,1.2,57.1125,57.0,88.105
20160529060000,37.26,67.2115,15.0,15.0,34.1489,59.0757,90.5599,1.2927,1.2,57.1125,57.0,88.105
20160529061500,37.26,67.2115,15.0,15.0,34.0794,59.0757,90.5599,1.2886,1.2,57.1125,57.0,88.105
20160529063000,37.26,67.2115,15.0,15.0,33.9403,59.0757,90.5599,1.2927,1.2,57.1125,57.0,88.105
20160529064500,37.26,67.2115,15.0,15.0,34.1243,59.0757,90.5599,1.2886,1.2,57.1125,57.0,88.105
20160529070000,37.26,67.2115,15.0,15.0,34.6342,60.6931,90.5599,1.2886,1.2,57.1125,57.0,87.18
20160529071500,37.26,67.2115,15.0,15.0,34.7052,60.6931,90.5599,1.2806,1.2,57.1125,57.0,87.18
20160529073000,44.49,68.1296,15.0,15.0,34.9892,61.7918,90.5599,1.1682,1.2,57.1125,57.0,87.18
20160529074500,44.49,68.9577,15.0,15.0,35.3196,61.7918,90.5599,1.1441,1.2,57.1125,57.0,87.18
20160529080000,47.99,68.9577,15.0,15.0,36.0119,61.7918,90.5599,1.1281,1.2,57.1125,57.0,87.18
20160529081500,47.99,69.6778,15.0,15.0,36.3717,61.7918,90.5599,1.1,1.2,57.1125,57.0,87.18
20160529083000,47.99,69.6778,15.0,15.0,37.3075,61.7918,90.5599,1.2405,1.2,57.1125,57.0,87.18
20160529084500,50.78,70.5959,15.0,15.0,37.8113,62.8599,90.5599,1.2204,1.2,57.1125,57.0,87.18
20160529090000,50.78,70.5959,15.0,15.0,37.8931,62.8599,90.5599,1.2124,1.2,57.1125,57.0,87.18
20160529091500,50.78,70.5959,15.0,15.0,38.3935,61.8833,90.5599,1.2927,1.2,57.1125,57.0,86.07
20160529093000,50.78,70.5959,15.0,15.0,38.3197,61.8833,90.5599,1.2927,1.2,57.1125,57.0,86.07
20160529094500,50.78,70.5959,15.0,15.0,38.8062,61.8833,89.4617,1.2846,1.2,57.1125,57.0,86.07
20160529100000,50.78,71.3339,15.0,15.0,38.27,60.9983,90.6499,1.2806,1.2,57.1125,57.0,86.07
20160529101500,52.025,71.3339,15.0,15.0,38.6753,60.9983,90.6499,1.2846,1.2,57.1125,57.0,86.07
20160529103000,53.275,72.072,15.0,15.0,38.8264,60.9983,90.6499,1.2886,1.2,57.1125,57.0,86.07
20160529104500,56.32,72.072,15.0,15.0,39.2923,60.9983,90.6499,1.2886,1.2,57.1125,57.0,86.07
20160529110000,58.375,72.072,15.0,15.0,38.9223,61.8223,90.6499,1.2846,1.2,57.1125,57.0,86.07
20160529111500,32.97,72.072,15.0,15.0,39.0525,63.8059,89.7138,1.2244,1.2,57.1125,57.0,74.685
20160529113000,40.02,73.3501,15.0,15.0,38.7283,62.7378,89.7138,1.2003,1.2,57.1125,57.0,74.685
20160529114500,40.02,73.3501,15.0,15.0,38.5532,62.7378,89.7138,1.1963,1.2,57.1125,57.0,74.685
20160529120000,40.02,74.0882,15.0,15.0,39.4152,62.0359,90.8659,1.1521,1.2,57.1125,57.0,74.685
20160529121500,40.02,74.0882,15.0,15.0,38.8154,62.0359,90.8659,1.112,1.2,57.1125,57.0,74.685
20160529123000,35.9,74.0882,15.0,15.0,38.8154,62.0359,90.8659,1.104,1.2,57.1125,57.0,74.685
20160529124500,40.085,74.0882,15.0,15.0,39.3789,64.3552,90.8659,1.108,1.2,57.1125,57.0,74.685
20160529130000,40.085,74.0882,15.0,15.0,38.2037,62.8904,90.8659,1.108,1.2,57.1125,57.0,74.685
20160529131500,40.085,74.0882,15.0,15.0,38.745,62.8904,90.8659,1.116,1.2,57.1125,57.0,74.685
20160529133000,40.085,74.0882,15.0,15.0,37.813,62.8904,90.8659,1.112,1.2,57.1125,57.0,74.685
20160529134500,40.085,74.0882,15.0,15.0,38.7142,62.8904,90.8659,1.112,1.2,57.1125,57.0,74.685
20160529140000,41.19,74.0882,15.0,15.0,38.341,62.158,90.8659,1.116,1.2,57.1125,57.0,74.685
20160529141500,36.305,74.0882,15.0,15.0,38.341,62.158,90.8659,1.112,1.2,57.1125,57.0,74.685
20160529143000,39.805,74.0882,15.0,15.0,38.341,62.158,90.8659,1.112,1.2,57.1125,57.0,74.685
20160529144500,39.805,74.8983,15.0,15.0,39.01,61.0899,90.8659,1.116,1.2,57.1125,57.0,74.685
20160529150000,39.805,73.8002,15.0,15.0,39.01,61.0899,90.8659,1.104,1.2,57.1125,57.0,76.045
20160529151500,39.805,73.8002,15.0,15.0,38.7841,61.0899,90.8659,1.112,1.2,57.1125,57.0,76.045
20160529153000,39.805,74.8983,15.0,15.0,39.2495,60.4185,91.964,1.112,1.2,57.1125,57.0,76.045
20160529154500,37.975,74.8983,15.0,15.0,38.455,60.4185,91.964,1.12,1.2,57.1125,57.0,76.045
20160529160000,35.81,74.8983,15.0,15.0,38.3416,61.3645,91.964,1.124,1.2,57.1125,57.0,76.045
20160529161500,41.685,74.8983,15.0,15.0,38.4911,61.3645,91.964,1.12,1.2,57.1125,57.0,76.045
20160529163000,41.685,74.8983,15.0,15.0,38.1902,63.5618,90.5599,1.1321,1.2,57.1125,57.0,78.49
20160529164500,41.685,74.8983,15.0,15.0,38.777,61.7613,90.5599,1.1883,1.2,57.1125,57.0,78.49
20160529170000,41.685,74.8983,15.0,15.0,37.8262,61.7613,90.5599,1.2124,1.2,56.5365,57.0,78.49
20160529171500,39.5,74.8983,15.0,15.0,37.8262,61.7613,90.5599,1.1883,1.2,57.2205,57.0,78.49
20160529173000,39.5,74.8983,15.0,15.0,38.3153,60.8762,90.5599,1.2124,1.2,57.2205,57.0,78.49
20160529174500,39.5,74.8983,15.0,15.0,38.047,62.0969,90.5599,1.2204,1.2,57.2205,57.0,78.49
20160529180000,39.5,74.8983,15.0,15.0,38.047,62.7683,90.5599,1.2204,1.2,57.2205,57.0,78.49
20160529181500,39.5,74.8983,15.0,15.0,38.4712,62.0359,90.5599,1.2284,1.2,57.2205,57.0,78.49
20160529183000,39.5,74.8983,15.0,15.0,38.4335,60.9983,91.802,1.2284,1.2,57.2205,57.0,78.49
20160529184500,39.5,74.8983,15.0,15.0,38.5938,60.9983,91.802,1.2365,1.2,57.2205,57.0,78.49
20160529190000,39.5,73.9982,15.0,15.0,38.4824,60.9983,91.802,1.2405,1.2,57.2205,57.0,78.49
20160529191500,39.5,73.9982,15.0,15.0,38.5938,62.2495,91.802,1.2365,1.2,57.2205,57.0,78.49
20160529193000,39.5,73.9982,15.0,15.0,38.2623,62.2495,91.802,1.112,1.2,57.2205,57.0,79.44
20160529194500,39.5,73.9982,15.0,15.0,38.3769,64.6604,90.4698,1.116,1.2,57.2205,57.0,79.44
20160529200000,43.94,73.9982,15.0,15.0,38.3593,62.0969,90.4698,1.112,1.2,57.2205,57.0,79.44
20160529201500,39.805,73.9982,15.0,15.0,38.493,62.0969,90.4698,1.108,1.2,57.2205,57.0,79.44
20160529203000,39.805,72.7921,15.0,15.0,38.4442,62.0969,90.4698,1.108,1.2,57.2205,57.0,79.44
20160529204500,39.805,72.7921,15.0,15.0,38.4512,62.0969,91.964,1.1883,1.2,57.2205,57.0,82.255
20160529210000,39.805,72.7921,15.0,15.0,38.3931,62.0969,91.964,1.2003,1.2,57.2205,57.0,82.255
20160529211500,39.805,71.784,15.0,15.0,38.3918,62.0969,91.964,1.1682,1.2,57.2205,57.0,82.255
20160529213000,39.805,71.784,15.0,15.0,38.3243,60.9983,91.964,1.1642,1.2,57.2205,57.0,82.255
20160529214500,39.805,71.784,15.0,15.0,38.0758,60.9983,90.9019,1.1722,1.2,57.2205,57.0,82.255
20160529220000,39.805,71.784,15.0,15.0,37.9853,60.9983,90.9019,1.2003,1.2,57.2205,57.0,82.255
20160529221500,39.805,70.9559,15.0,15.0,37.796,60.9983,90.9019,1.2003,1.2,57.2205,57.0,82.255
20160529223000,39.805,70.9559,15.0,15.0,37.5836,61.9138,90.9019,1.2084,1.2,57.2205,57.0,82.255
20160529224500,37.71,70.9559,15.0,15.0,37.4284,61.0899,90.9019,1.2164,1.2,57.2205,57.0,82.255
20160529230000,37.71,70.9559,15.0,15.0,37.3318,61.0899,90.9019,1.2284,1.2,57.2205,57.0,82.255
20160529231500,37.71,70.1458,15.0,15.0,36.97,61.0899,90.9019,1.2405,1.2,57.2205,57.0,82.255
20160529233000,37.71,70.1458,15.0,15.0,36.6823,61.0899,90.9019,1.2244,1.2,57.2205,57.0,82.255
20160529234500,37.71,70.1458,15.0,15.0,36.6301,61.0899,90.9019,1.2324,1.2,57.2205,57.0,82.255
20160530000000,37.71,70.1458,15.0,15.0,36.507,61.0899,90.9019,1.2365,1.2,57.2205,57.0,82.255
20160530001500,37.71,70.1458,15.0,15.0,36.7166,61.0899,90.9019,1.2646,1.2,57.2205,57.0,82.255
20160530003000,37.71,70.1458,15.0,15.0,36.586,61.0899,90.9019,1.2846,1.2,57.2205,57.0,82.255
20160530004500,37.71,70.1458,15.0,15.0,36.586,61.0899,90.9019,1.2927,1.2,57.2205,57.0,82.255
20160530010000,37.71,70.1458,15.0,15.0,36.586,61.0899,90.9019,1.2927,1.2,57.2205,57.0,82.255
20160530011500,37.71,69.2277,15.0,15.0,36.586,61.0899,90.9019,1.2886,1.2,57.2205,57.0,82.255
20160530013000,41.37,69.2277,15.0,15.0,36.4499,61.0899,90.9019,1.2686,1.2,57.2205,57.0,82.255
20160530014500,37.04,69.2277,15.0,15.0,36.6561,61.0899,90.9019,1.2927,1.2,57.2205,57.0,82.255
20160530020000,37.04,69.2277,15.0,15.0,36.6561,61.8223,90.9019,1.2886,1.2,57.2205,57.0,81.2
20160530021500,37.04,69.2277,15.0,15.0,36.6561,62.7683,90.9019,1.2886,1.2,57.2205,57.0,81.2
20160530023000,37.04,69.2277,15.0,15.0,36.8623,62.7683,90.9019,1.2886,1.2,57.2205,57.0,81.2
20160530024500,37.04,69.2277,15.0,15.0,36.7932,62.7683,90.9019,1.2886,1.2,57.2205,57.0,81.2
20160530030000,37.04,69.2277,15.0,15.0,36.519,62.7683,90.9019,1.2806,1.2,57.2205,57.0,81.2
20160530031500,37.04,69.2277,15.0,15.0,36.4481,61.9138,90.9019,1.2846,1.2,57.2205,57.0,81.2
20160530033000,36.27,69.2277,15.0,15.0,36.0394,61.1814,90.9019,1.2927,1.2,57.2205,57.0,81.2
20160530034500,36.27,69.2277,15.0,15.0,35.9023,61.1814,90.9019,1.2886,1.2,57.2205,57.0,81.2
20160530040000,34.3,69.2277,15.0,15.0,35.965,61.1814,90.9019,1.2846,1.2,57.2205,57.0,81.2
20160530041500,34.3,69.2277,15.0,15.0,36.1648,62.0969,90.9019,1.2846,1.2,57.2205,57.0,81.2
20160530043000,36.435,68.3996,15.0,15.0,35.9562,62.0969,90.9019,1.2886,1.2,57.2205,57.0,81.2
20160530044500,36.435,68.3996,15.0,15.0,35.9562,62.0969,90.9019,1.2886,1.2,57.2205,57.0,80.34
20160530050000,36.435,68.3996,15.0,15.0,35.8172,62.0969,90.9019,1.2806,1.2,57.2205,57.0,80.34
20160530051500,36.435,68.3996,15.0,15.0,35.4819,62.0969,90.9019,1.2766,1.2,57.2205,57.0,80.34
20160530053000,36.435,68.3996,15.0,15.0,35.3438,60.9983,90.9019,1.2726,1.2,57.2205,57.0,80.34
20160530054500,36.435,68.3996,15.0,15.0,35.4001,60.388,90.9019,1.2124,1.2,57.2205,57.0,80.34
20160530060000,36.435,68.3996,15.0,15.0,35.4001,60.388,90.9019,1.2124,1.2,57.2205,57.0,80.34
20160530061500,36.435,68.3996,15.0,15.0,35.4001,61.3645,90.9019,1.2164,1.2,57.2205,57.0,80.34
20160530063000,53.885,68.3996,15.0,15.0,35.3306,62.4021,90.9019,1.2124,1.2,56.4464,57.0,80.34
20160530064500,38.535,68.3996,15.0,15.0,35.3306,61.6087,90.9019,1.2244,1.2,56.4464,57.0,80.34
20160530070000,38.535,68.3996,15.0,15.0,35.5244,61.6087,90.9019,1.2164,1.2,56.4464,57.0,80.34
20160530071500,38.535,68.3996,15.0,15.0,35.7888,62.4326,90.9019,1.2164,1.2,57.1125,57.0,80.34
20160530073000,38.535,68.3996,15.0,15.0,35.9298,62.4326,90.9019,1.2605,1.2,57.1125,57.0,80.34
20160530074500,38.535,68.3996,15.0,15.0,36.409,62.4326,90.9019,1.2525,1.2,57.1125,57.0,80.34
20160530080000,48.455,69.2277,15.0,15.0,37.19,62.4326,90.9019,1.12,1.2,57.1125,57.0,88.28
20160530081500,48.455,69.2277,15.0,15.0,37.7501,62.4326,90.9019,1.12,1.2,57.1125,57.0,88.28
20160530083000,52.475,69.2277,15.0,15.0,38.5364,62.4326,90.9019,1.12,1.2,57.1125,57.0,88.28
20160530084500,53.78,69.9478,15.0,15.0,38.8938,62.4326,90.9019,1.116,1.2,57.1125,57.0,88.28
20160530090000,55.085,69.9478,15.0,15.0,39.1022,63.3482,90.9019,1.108,1.2,57.1125,57.0,88.28
20160530091500,56.79,70.8659,15.0,15.0,39.0843,64.2332,90.9019,1.1,1.2,57.1125,57.0,88.28
20160530093000,44.51,70.8659,15.0,15.0,39.3287,64.2332,90.9019,1.1,1.2,57.1125,57.0,89.685
20160530094500,46.65,71.784,15.0,15.0,39.3754,62.6463,90.9019,1.116,1.2,57.1125,57.0,89.685
20160530100000,46.65,71.784,15.0,15.0,39.6582,63.4397,92.054,1.124,1.2,57.1125,57.0,89.685
20160530101500,46.65,71.784,15.0,15.0,39.523,63.4397,92.054,1.1361,1.2,57.1125,57.0,89.685
20160530103000,46.65,71.784,15.0,15.0,39.3985,62.7378,92.054,1.1562,1.2,57.1125,57.0,89.685
20160530104500,51.645,72.7921,15.0,15.0,39.3007,61.6087,93.0981,1.1642,1.2,57.1125,57.0,89.685
20160530110000,51.645,72.7921,15.0,15.0,39.6187,60.6626,93.0981,1.1722,1.2,57.1125,57.0,89.685
20160530111500,50.875,72.7921,15.0,15.0,39.8153,59.503,93.0981,1.1762,1.2,56.5005,57.0,89.685
20160530113000,48.905,72.7921,15.0,15.0,39.4821,58.8011,93.0981,1.1762,1.2,56.5005,57.0,89.685
20160530114500,48.905,73.5302,15.0,15.0,39.9066,49.2491,94.0882,1.1883,1.2,56.5005,57.0,89.685
20160530120000,48.905,73.5302,15.0,15.0,39.8053,57.3057,94.0882,1.2084,1.2,56.5005,57.0,89.685
20160530121500,48.905,73.5302,15.0,15.0,40.3689,57.3057,94.0882,1.2003,1.2,56.5005,57.0,89.685
20160530123000,48.905,73.5302,15.0,15.0,40.0423,56.4817,94.0882,1.2003,1.2,56.5005,57.0,89.685
20160530124500,48.905,74.3582,15.0,15.0,39.0423,56.4817,94.0882,1.2084,1.2,56.5005,57.0,89.685
20160530130000,48.905,74.3582,15.0,15.0,39.6567,56.4817,94.0882,1.2084,1.2,57.3465,57.0,89.685
20160530131500,54.465,74.3582,15.0,15.0,40.0639,56.4817,94.0882,1.2043,1.2,57.3465,57.0,89.685
20160530133000,50.26,73.5302,15.0,15.0,39.7492,56.4817,94.0882,1.2043,1.2,57.3465,57.0,89.685
20160530134500,50.26,74.4482,15.0,15.0,39.7492,56.4817,92.9541,1.2084,1.2,57.3465,57.0,89.685
20160530140000,50.26,74.4482,15.0,15.0,40.629,56.4817,92.9541,1.2043,1.2,57.3465,57.0,89.685
20160530141500,48.07,74.4482,15.0,15.0,40.3548,57.7635,92.9541,1.2084,1.2,56.6625,57.0,89.685
20160530143000,46.605,74.4482,15.0,15.0,39.6768,57.7635,92.9541,1.2084,1.2,56.6625,57.0,89.685
20160530144500,46.605,74.4482,15.0,15.0,39.5615,57.7635,92.9541,1.1963,1.2,56.6625,57.0,89.685
