PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirEnthalpyReference,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160412173000,30.7,73.1701,15.0,36.0572,1.5897,1.5,55.7624,56.0,75.79
20160412174500,29.505,73.1701,15.0,35.7135,1.5857,1.5,55.7624,56.0,74.705
20160412180000,29.505,73.1701,15.0,35.3577,1.5777,1.5,55.7624,56.0,74.705
20160412181500,29.505,72.432,15.0,34.9125,1.5817,1.5,55.7624,56.0,74.705
20160412183000,27.95,72.432,15.0,34.5443,1.5857,1.5,55.7624,56.0,74.705
20160412184500,27.95,72.432,15.0,34.6193,1.5697,1.5,55.7624,56.0,74.705
20160412190000,27.95,72.432,15.0,34.6273,1.5777,1.5,55.7624,56.0,74.705
20160412191500,27.95,72.432,15.0,34.4972,1.5857,1.5,55.7624,56.0,74.705
20160412193000,27.95,71.694,15.0,34.4356,1.5777,1.5,55.7624,56.0,74.705
20160412194500,27.95,71.694,15.0,34.2389,1.5897,1.5,55.7624,56.0,74.705
20160412200000,27.065,71.694,15.0,34.2389,1.5817,1.5,55.7624,56.0,74.705
20160412201500,27.065,71.694,15.0,34.2389,1.5897,1.5,55.7624,56.0,74.705
20160412203000,27.065,71.694,15.0,33.9766,1.5857,1.5,55.7624,56.0,74.705
20160412204500,27.065,71.694,15.0,33.8455,1.5576,1.5,55.7624,56.0,73.365
20160412210000,27.065,70.9559,15.0,33.8416,1.5576,1.5,55.7624,56.0,73.365
20160412211500,27.065,70.9559,15.0,33.5774,1.5616,1.5,55.7624,56.0,73.365
20160412213000,27.065,70.9559,15.0,33.3792,1.5576,1.5,55.7624,56.0,73.365
20160412214500,27.065,70.9559,15.0,33.3792,1.5616,1.5,55.7624,56.0,73.365
20160412220000,25.725,70.9559,15.0,33.2471,1.5616,1.5,55.7624,56.0,73.365
20160412221500,25.725,70.9559,15.0,33.1693,1.5656,1.5,55.7624,56.0,73.365
20160412223000,25.725,69.9478,15.0,32.8507,1.5656,1.5,55.7624,56.0,73.365
20160412224500,25.725,69.9478,15.0,32.7846,1.5616,1.5,55.7624,56.0,73.365
20160412230000,24.695,69.9478,15.0,32.6525,1.5656,1.5,55.7624,56.0,73.365
20160412231500,24.695,69.9478,15.0,32.3883,1.5616,1.5,55.7624,56.0,73.365
20160412233000,24.695,69.9478,15.0,32.2561,1.5616,1.5,55.7624,56.0,73.365
20160412234500,24.695,69.9478,15.0,32.1901,1.5656,1.5,55.7624,56.0,73.365
20160413000000,24.695,69.9478,15.0,32.2375,1.5697,1.5,55.7624,56.0,73.365
20160413001500,24.695,69.9478,15.0,32.2375,1.5616,1.5,55.7624,56.0,73.365
20160413003000,24.695,69.9478,15.0,32.2375,1.5576,1.5,55.7624,56.0,73.365
20160413004500,24.695,69.9478,15.0,32.2375,1.5697,1.5,55.7624,56.0,73.365
20160413010000,24.695,69.9478,15.0,32.2375,1.5737,1.5,55.7624,56.0,73.365
20160413011500,39.74,69.9478,15.0,32.2375,1.3529,1.5,57.0225,56.0,71.17
20160413013000,24.77,69.0477,15.0,32.2375,1.4492,1.5,56.1764,56.0,71.17
20160413014500,24.77,69.0477,15.0,31.9713,1.4251,1.5,56.1764,56.0,71.17
20160413020000,24.1,69.0477,15.0,32.1488,1.4171,1.5,56.1764,56.0,71.17
20160413021500,24.1,69.0477,15.0,32.0147,1.4131,1.5,56.1764,56.0,71.17
20160413023000,24.1,69.0477,15.0,32.1238,1.4372,1.5,56.1764,56.0,71.17
20160413024500,41.09,69.0477,15.0,32.1638,1.4291,1.5,56.7885,56.0,71.17
20160413030000,38.45,69.0477,15.0,32.2018,1.4332,1.5,56.0864,56.0,71.17
20160413031500,24.535,69.0477,15.0,32.2018,1.4171,1.5,56.0864,56.0,71.17
20160413033000,24.535,69.0477,15.0,32.2018,1.401,1.5,56.0864,56.0,71.17
20160413034500,24.535,69.0477,15.0,32.0648,1.4171,1.5,56.0864,56.0,71.17
20160413040000,24.535,69.0477,15.0,32.0309,1.4171,1.5,56.0864,56.0,71.17
20160413041500,24.535,69.0477,15.0,31.7548,1.4211,1.5,56.0864,56.0,71.17
20160413043000,24.535,69.0477,15.0,31.9541,1.4171,1.5,56.0864,56.0,71.17
20160413044500,23.68,69.0477,15.0,31.9541,1.4091,1.5,55.1863,56.0,71.17
20160413050000,43.135,69.0477,15.0,31.9818,1.4131,1.5,56.3384,56.0,71.17
20160413051500,42.25,69.0477,15.0,31.9113,1.4171,1.5,55.5104,56.0,71.17
20160413053000,42.25,69.0477,15.0,31.9818,1.4131,1.5,55.5104,56.0,71.17
20160413054500,42.25,69.0477,15.0,32.1495,1.4131,1.5,55.5104,56.0,71.17
20160413060000,42.25,68.2196,15.0,32.2915,1.4171,1.5,55.5104,56.0,71.17
20160413061500,42.25,68.2196,15.0,32.4335,1.4211,1.5,55.5104,56.0,71.17
20160413063000,42.25,68.2196,15.0,32.6032,1.4171,1.5,55.5104,56.0,71.17
20160413064500,42.25,68.2196,15.0,32.2915,1.4131,1.5,55.5104,56.0,71.17
20160413070000,45.405,68.2196,15.0,31.0305,1.4211,1.5,56.2844,56.0,71.17
20160413071500,27.7,68.2196,15.0,31.1173,1.4171,1.5,55.4743,56.0,71.17
20160413073000,25.08,68.2196,15.0,30.9858,1.4211,1.5,55.4743,56.0,71.17
20160413074500,25.08,68.2196,15.0,30.5415,1.4211,1.5,55.4743,56.0,71.17
20160413080000,25.08,67.3015,15.0,29.3899,1.4211,1.5,56.1224,56.0,75.555
20160413081500,24.41,67.3015,15.0,29.2459,1.5817,1.5,56.1224,56.0,73.86
20160413083000,28.785,67.3015,15.0,29.3914,1.5656,1.5,55.4023,56.0,73.86
20160413084500,45.78,68.0396,15.0,29.3914,1.5737,1.5,55.4023,56.0,73.86
20160413090000,25.34,68.0396,15.0,29.6813,1.5656,1.5,55.4023,56.0,73.86
20160413091500,32.945,68.0396,15.0,29.8263,1.4091,1.5,56.7885,56.0,74.89
20160413093000,43.73,68.0396,15.0,29.8263,1.4291,1.5,55.9604,56.0,74.89
20160413094500,48.655,68.0396,15.0,29.8263,1.5616,1.5,55.9604,56.0,74.89
20160413100000,40.895,68.0396,15.0,29.8263,1.5496,1.5,56.5725,56.0,74.89
20160413101500,24.92,68.0396,15.0,29.8263,1.5496,1.5,55.7984,56.0,74.89
20160413103000,24.92,69.1377,15.0,29.8263,1.5496,1.5,56.4104,56.0,74.89
20160413104500,44.46,69.1377,15.0,29.8263,1.5415,1.5,55.7264,56.0,74.89
20160413110000,42.26,69.1377,15.0,29.8263,1.5415,1.5,55.7264,56.0,74.89
20160413111500,42.26,70.1458,15.0,29.8263,1.5335,1.5,55.7264,56.0,74.89
20160413113000,42.26,70.1458,15.0,29.8263,1.5255,1.5,55.7264,56.0,74.89
20160413114500,42.26,70.1458,15.0,29.8263,1.5215,1.5,56.2844,56.0,74.89
20160413120000,42.26,70.1458,15.0,29.8263,1.5255,1.5,56.2844,56.0,74.89
20160413121500,42.26,70.1458,15.0,29.8263,1.5295,1.5,56.2844,56.0,74.89
20160413123000,42.26,70.1458,15.0,29.8263,1.5335,1.5,56.2844,56.0,74.89
20160413124500,42.26,70.1458,15.0,29.8263,1.5255,1.5,56.2844,56.0,74.89
20160413130000,42.26,70.1458,15.0,29.8263,1.5295,1.5,56.2844,56.0,74.89
20160413131500,42.26,70.1458,15.0,29.8263,1.5335,1.5,56.2844,56.0,74.89
20160413133000,42.26,70.1458,15.0,29.8263,1.5415,1.5,56.2844,56.0,74.89
20160413134500,42.26,70.1458,15.0,34.7052,1.5415,1.5,56.2844,56.0,74.89
20160413140000,42.26,70.1458,15.0,34.9428,1.5415,1.5,56.2844,56.0,74.89
20160413141500,42.26,70.1458,15.0,34.2879,1.5415,1.5,56.2844,56.0,74.89
20160413143000,42.26,70.1458,15.0,34.4743,1.5496,1.5,56.2844,56.0,74.89
20160413144500,42.26,70.1458,15.0,34.3083,1.5456,1.5,56.2844,56.0,74.89
20160413150000,42.26,70.9559,15.0,34.7544,1.5415,1.5,56.2844,56.0,74.89
20160413151500,42.26,70.9559,15.0,35.2058,1.5576,1.5,56.2844,56.0,74.89
20160413153000,42.26,70.9559,15.0,35.9023,1.5697,1.5,56.2844,56.0,74.89
20160413154500,42.26,70.9559,15.0,35.2444,1.5656,1.5,56.2844,56.0,74.89
20160413160000,42.26,70.9559,15.0,35.5008,1.5737,1.5,56.2844,56.0,74.89
20160413161500,42.26,70.9559,15.0,35.4294,1.5656,1.5,56.2844,56.0,73.665
20160413163000,42.26,70.9559,15.0,35.3001,1.5656,1.5,56.2844,56.0,73.665
20160413164500,42.26,70.9559,15.0,35.0319,1.5656,1.5,56.2844,56.0,73.665
20160413170000,42.26,70.9559,15.0,34.9649,1.5576,1.5,56.2844,56.0,73.665
20160413171500,42.26,70.9559,15.0,35.1485,1.5616,1.5,56.2844,56.0,73.665
20160413173000,42.26,70.9559,15.0,34.8607,1.5576,1.5,55.6904,56.0,73.665
20160413174500,41.375,70.9559,15.0,35.3306,1.5656,1.5,55.6904,56.0,73.665
20160413180000,25.72,70.9559,15.0,34.7666,1.5656,1.5,55.6904,56.0,73.665
20160413181500,25.72,70.9559,15.0,34.7666,1.5697,1.5,55.6904,56.0,73.665
20160413183000,25.72,70.9559,15.0,34.7666,1.5656,1.5,55.6904,56.0,73.665
20160413184500,25.72,70.9559,15.0,34.7666,1.5656,1.5,56.2844,56.0,73.665
20160413190000,25.72,70.9559,15.0,33.9675,1.5656,1.5,56.2844,56.0,73.665
20160413191500,25.72,70.9559,15.0,33.6471,1.5656,1.5,56.2844,56.0,73.665
20160413193000,25.72,70.9559,15.0,33.586,1.5777,1.5,56.2844,56.0,73.665
20160413194500,25.72,70.1458,15.0,33.9115,1.5817,1.5,56.2844,56.0,73.665
20160413200000,25.72,70.1458,15.0,33.586,1.5777,1.5,56.2844,56.0,73.665
20160413201500,25.72,70.1458,15.0,33.6512,1.5737,1.5,56.2844,56.0,73.665
20160413203000,25.72,70.1458,15.0,33.5176,1.5777,1.5,56.2844,56.0,73.665
20160413204500,25.72,70.1458,15.0,33.5176,1.5777,1.5,55.6904,56.0,73.665
20160413210000,25.72,70.1458,15.0,33.4355,1.5737,1.5,55.6904,56.0,73.665
20160413211500,24.835,70.1458,15.0,33.4355,1.5697,1.5,56.3744,56.0,73.665
20160413213000,24.835,70.1458,15.0,33.3024,1.5697,1.5,56.3744,56.0,73.665
20160413214500,24.835,69.3177,15.0,33.0362,1.5737,1.5,56.3744,56.0,73.665
20160413220000,24.835,69.3177,15.0,32.7034,1.5697,1.5,56.3744,56.0,73.665
20160413221500,24.835,69.3177,15.0,32.6182,1.5737,1.5,56.3744,56.0,73.665
20160413223000,24.835,69.3177,15.0,32.5966,1.5777,1.5,56.3744,56.0,73.665
20160413224500,24.835,69.3177,15.0,32.4615,1.5777,1.5,56.3744,56.0,73.665
20160413230000,24.835,69.3177,15.0,32.1913,1.5817,1.5,56.3744,56.0,73.665
20160413231500,24.835,69.3177,15.0,32.1238,1.5777,1.5,56.3744,56.0,73.665
20160413233000,24.835,69.3177,15.0,32.0277,1.5817,1.5,56.3744,56.0,73.665
20160413234500,24.835,69.3177,15.0,31.8917,1.5777,1.5,56.3744,56.0,73.665
20160414000000,24.835,69.3177,15.0,31.9277,1.5697,1.5,56.3744,56.0,73.665
20160414001500,24.835,69.3177,15.0,31.8592,1.5656,1.5,56.3744,56.0,73.665
20160414003000,24.835,69.3177,15.0,32.0309,1.5576,1.5,56.3744,56.0,73.665
20160414004500,24.835,69.3177,15.0,32.2025,1.5576,1.5,56.3744,56.0,73.665
20160414010000,24.835,69.3177,15.0,32.272,1.5576,1.5,56.3744,56.0,73.665
20160414011500,24.835,69.3177,15.0,32.272,1.5536,1.5,56.3744,56.0,73.665
20160414013000,24.835,69.3177,15.0,32.272,1.5496,1.5,56.3744,56.0,73.665
20160414014500,24.835,69.3177,15.0,32.272,1.5576,1.5,56.3744,56.0,73.665
20160414020000,24.835,69.3177,15.0,32.272,1.5576,1.5,56.3744,56.0,73.665
20160414021500,24.835,69.3177,15.0,32.272,1.5576,1.5,56.3744,56.0,73.665
20160414023000,24.835,68.4897,15.0,32.272,1.5456,1.5,56.3744,56.0,73.665
20160414024500,24.835,68.4897,15.0,32.272,1.5536,1.5,56.3744,56.0,73.665
20160414030000,24.835,68.4897,15.0,32.272,1.5576,1.5,56.3744,56.0,73.665
20160414031500,24.835,68.4897,15.0,32.272,1.5496,1.5,56.3744,56.0,73.665
20160414033000,24.835,68.4897,15.0,32.272,1.5536,1.5,56.3744,56.0,73.665
20160414034500,24.835,68.4897,15.0,32.272,1.5536,1.5,56.3744,56.0,73.665
20160414040000,24.835,68.4897,15.0,32.272,1.5616,1.5,56.3744,56.0,73.665
20160414041500,24.835,68.4897,15.0,32.272,1.5536,1.5,56.3744,56.0,73.665
20160414043000,24.835,68.4897,15.0,32.272,1.5536,1.5,55.7984,56.0,73.665
20160414044500,24.835,68.4897,15.0,32.272,1.5616,1.5,55.7984,56.0,73.665
20160414050000,24.835,68.4897,15.0,32.272,1.5536,1.5,55.7984,56.0,73.665
20160414051500,24.835,68.4897,15.0,32.272,1.5576,1.5,55.7984,56.0,73.665
20160414053000,23.665,68.4897,15.0,32.272,1.5576,1.5,55.7984,56.0,73.665
20160414054500,42.26,68.4897,15.0,30.4905,1.5616,1.5,55.7984,56.0,73.665
20160414060000,42.26,68.4897,15.0,30.4905,1.5656,1.5,55.7984,56.0,73.665
20160414061500,36.635,68.4897,15.0,30.6374,1.5616,1.5,55.7984,56.0,73.665
20160414063000,36.635,68.4897,15.0,30.6374,1.5656,1.5,55.7984,56.0,73.665
20160414064500,23.855,68.4897,15.0,30.6374,1.5737,1.5,56.3744,56.0,73.665
20160414070000,42.865,68.4897,15.0,30.7843,1.5777,1.5,56.3744,56.0,73.665
20160414071500,42.865,68.4897,15.0,30.7843,1.4051,1.5,56.3744,56.0,74.65
20160414073000,44.085,68.4897,15.0,30.7843,1.4291,1.5,56.3744,56.0,74.65
20160414074500,44.085,68.4897,15.0,30.7843,1.4532,1.5,55.7624,56.0,74.65
20160414080000,44.085,68.4897,15.0,31.0047,1.4452,1.5,55.7624,56.0,74.65
20160414081500,44.085,68.4897,15.0,31.5924,1.4532,1.5,56.4104,56.0,74.65
20160414083000,25.6,69.4077,15.0,33.1327,1.4572,1.5,56.4104,56.0,74.65
20160414084500,39.185,69.4077,15.0,33.6738,1.5777,1.5,55.1863,56.0,74.65
20160414090000,25.025,69.4077,15.0,32.1495,1.5737,1.5,56.1224,56.0,74.65
20160414091500,36.545,69.4077,15.0,32.4335,1.5656,1.5,56.1224,56.0,74.65
20160414093000,44.815,69.4077,15.0,32.8983,1.5697,1.5,56.1224,56.0,74.65
20160414094500,44.815,70.6859,15.0,33.0742,1.5656,1.5,56.1224,56.0,74.65
20160414100000,44.815,70.6859,15.0,33.5233,1.5616,1.5,56.1224,56.0,74.65
20160414101500,44.815,71.514,15.0,33.5233,1.5576,1.5,56.1224,56.0,74.65
20160414103000,44.815,71.514,15.0,33.915,1.5536,1.5,56.1224,56.0,74.65
20160414104500,44.815,71.514,15.0,34.3947,1.5456,1.5,56.1224,56.0,74.65
20160414110000,45.82,71.514,15.0,34.9532,1.5456,1.5,56.1224,56.0,74.65
20160414111500,45.82,71.514,15.0,35.028,1.5496,1.5,56.1224,56.0,74.65
20160414113000,45.82,71.514,15.0,35.4342,1.5496,1.5,56.1224,56.0,74.65
20160414114500,45.82,72.5221,15.0,35.4342,1.5456,1.5,56.1224,56.0,74.65
20160414120000,45.82,72.5221,15.0,35.4342,1.5375,1.5,56.1224,56.0,74.65
20160414121500,45.82,72.5221,15.0,35.4342,1.5415,1.5,56.1224,56.0,74.65
20160414123000,45.82,73.3501,15.0,35.4342,1.5415,1.5,56.1224,56.0,74.65
20160414124500,45.82,73.3501,15.0,35.4342,1.5375,1.5,56.1224,56.0,74.65
20160414130000,45.82,73.3501,15.0,35.4342,1.5295,1.5,56.1224,56.0,74.65
20160414131500,45.82,73.3501,15.0,35.4342,1.5295,1.5,56.1224,56.0,74.65
20160414133000,45.82,73.3501,15.0,35.4342,1.5335,1.5,56.1224,56.0,74.65
20160414134500,45.82,73.3501,15.0,35.4342,1.5255,1.5,56.1224,56.0,74.65
20160414140000,45.82,73.3501,15.0,35.4342,1.5255,1.5,56.1224,56.0,74.65
20160414141500,45.82,73.3501,15.0,35.9638,1.5134,1.5,56.1224,56.0,74.65
20160414143000,45.82,73.3501,15.0,36.3365,1.5094,1.5,56.1224,56.0,74.65
20160414144500,45.82,73.3501,15.0,36.4362,1.5175,1.5,56.1224,56.0,74.65
20160414150000,45.82,73.3501,15.0,36.3986,1.5134,1.5,56.1224,56.0,74.65
20160414151500,45.82,73.3501,15.0,36.624,1.5134,1.5,56.1224,56.0,74.65
20160414153000,45.82,73.3501,15.0,35.9884,1.5094,1.5,56.1224,56.0,74.65
20160414154500,45.82,74.2682,15.0,35.9884,1.5054,1.5,56.1224,56.0,74.65
20160414160000,45.82,74.2682,15.0,36.2123,1.5094,1.5,56.1224,56.0,74.65
20160414161500,45.82,74.2682,15.0,35.3365,1.5094,1.5,56.1224,56.0,74.65
20160414163000,45.82,74.2682,15.0,35.8396,1.5134,1.5,56.1224,56.0,74.65
20160414164500,45.82,74.2682,15.0,36.1857,1.5094,1.5,56.1224,56.0,74.65
20160414170000,45.82,74.2682,15.0,36.1857,1.5134,1.5,56.1224,56.0,74.65
20160414171500,45.82,74.2682,15.0,36.1857,1.5215,1.5,56.1224,56.0,74.65
20160414173000,38.085,74.2682,15.0,36.624,1.5295,1.5,56.1224,56.0,74.65
20160414174500,27.2,73.2601,15.0,36.624,1.5375,1.5,55.4743,56.0,74.65
20160414180000,27.2,73.2601,15.0,36.624,1.5415,1.5,55.4743,56.0,74.65
20160414181500,27.2,73.2601,15.0,36.624,1.5616,1.5,55.4743,56.0,74.65
20160414183000,27.2,72.432,15.0,35.7475,1.5456,1.5,55.4743,56.0,74.65
20160414184500,27.2,72.432,15.0,35.2184,1.5456,1.5,55.4743,56.0,74.65
20160414190000,27.2,72.432,15.0,35.2184,1.5536,1.5,55.4743,56.0,74.65
20160414191500,27.2,72.432,15.0,34.5443,1.5656,1.5,55.4743,56.0,74.65
20160414193000,26.315,72.432,15.0,34.2239,1.5536,1.5,56.2844,56.0,74.65
20160414194500,26.315,72.432,15.0,34.1673,1.5576,1.5,56.2844,56.0,74.65
20160414200000,26.315,72.432,15.0,34.2368,1.5616,1.5,56.2844,56.0,74.65
20160414201500,26.315,71.2439,15.0,34.0416,1.5777,1.5,56.2844,56.0,74.65
20160414203000,26.315,71.2439,15.0,33.8455,1.5737,1.5,56.2844,56.0,74.65
20160414204500,26.315,71.2439,15.0,33.6488,1.5777,1.5,56.2844,56.0,74.65
20160414210000,26.315,71.2439,15.0,33.3792,1.5737,1.5,56.2844,56.0,74.65
20160414211500,26.315,71.2439,15.0,33.3792,1.5737,1.5,56.2844,56.0,74.65
20160414213000,26.315,71.2439,15.0,33.4898,1.5737,1.5,56.2844,56.0,74.65
20160414214500,26.315,71.2439,15.0,33.4898,1.5857,1.5,56.2844,56.0,74.65
20160414220000,26.315,71.2439,15.0,33.4898,1.5656,1.5,56.2844,56.0,73.54
20160414221500,26.315,70.4158,15.0,33.4898,1.5576,1.5,56.2844,56.0,73.54
20160414223000,26.315,70.4158,15.0,33.3557,1.5576,1.5,55.6364,56.0,73.54
20160414224500,26.315,70.4158,15.0,33.3557,1.5656,1.5,55.6364,56.0,73.54
20160414230000,26.315,70.4158,15.0,33.3557,1.5576,1.5,55.6364,56.0,73.54
20160414231500,26.315,70.4158,15.0,33.3557,1.5697,1.5,55.6364,56.0,73.54
20160414233000,26.315,70.4158,15.0,33.4071,1.5737,1.5,55.6364,56.0,73.54
20160414234500,26.315,70.4158,15.0,33.4071,1.5777,1.5,55.6364,56.0,73.54
20160415000000,26.315,70.4158,15.0,33.3395,1.5656,1.5,55.6364,56.0,73.54
20160415001500,26.315,70.4158,15.0,33.5245,1.5656,1.5,55.6364,56.0,73.54
20160415003000,26.315,70.4158,15.0,33.5245,1.5616,1.5,55.6364,56.0,73.54
20160415004500,26.315,70.4158,15.0,33.3884,1.5656,1.5,55.6364,56.0,73.54
20160415010000,24.975,70.4158,15.0,33.2523,1.5576,1.5,56.3744,56.0,73.54
20160415011500,26.405,70.4158,15.0,33.1163,1.5616,1.5,56.3744,56.0,73.54
20160415013000,43.445,70.4158,15.0,33.2983,1.5536,1.5,55.7984,56.0,73.54
20160415014500,43.445,69.6778,15.0,32.9802,1.5496,1.5,55.7984,56.0,73.54
20160415020000,40.385,69.6778,15.0,33.0927,1.5496,1.5,55.7984,56.0,73.54
20160415021500,25.73,69.6778,15.0,32.9556,1.5456,1.5,55.7984,56.0,73.54
20160415023000,25.73,69.6778,15.0,32.9556,1.5456,1.5,55.7984,56.0,73.54
20160415024500,25.73,69.6778,15.0,32.8186,1.5456,1.5,55.7984,56.0,73.54
20160415030000,25.73,69.6778,15.0,32.9971,1.5536,1.5,55.7984,56.0,73.54
20160415031500,25.73,69.6778,15.0,32.9971,1.5375,1.5,55.7984,56.0,73.54
20160415033000,25.73,69.6778,15.0,32.8591,1.5415,1.5,55.7984,56.0,73.54
20160415034500,25.73,69.6778,15.0,32.7211,1.5335,1.5,55.7984,56.0,73.54
20160415040000,25.73,69.6778,15.0,32.652,1.5415,1.5,55.7984,56.0,73.54
20160415041500,25.73,69.6778,15.0,32.652,1.5415,1.5,55.7984,56.0,73.54
20160415043000,25.73,69.6778,15.0,32.514,1.5415,1.5,55.7984,56.0,73.54
20160415044500,25.73,69.6778,15.0,32.5501,1.5375,1.5,55.7984,56.0,73.54
20160415050000,25.73,69.6778,15.0,32.5501,1.5415,1.5,55.7984,56.0,73.54
20160415051500,25.73,68.7597,15.0,32.411,1.5456,1.5,55.7984,56.0,73.54
20160415053000,24.845,68.7597,15.0,32.2025,1.5415,1.5,55.7984,56.0,73.54
20160415054500,24.845,68.7597,15.0,32.2025,1.5415,1.5,55.7984,56.0,73.54
20160415060000,24.845,68.7597,15.0,31.9245,1.5335,1.5,55.7984,56.0,73.54
20160415061500,24.845,68.7597,15.0,31.9245,1.5375,1.5,55.7984,56.0,73.54
20160415063000,24.845,68.7597,15.0,31.9541,1.5415,1.5,55.7984,56.0,73.54
20160415064500,24.845,68.7597,15.0,31.8141,1.5415,1.5,55.7984,56.0,73.54
20160415070000,24.845,68.7597,15.0,31.7441,1.5375,1.5,55.7984,56.0,73.54
20160415071500,44.37,68.7597,15.0,31.9113,1.4211,1.5,55.7984,56.0,75.725
20160415073000,44.37,68.7597,15.0,31.9818,1.4291,1.5,55.7984,56.0,75.725
20160415074500,44.37,68.7597,15.0,31.9818,1.4251,1.5,55.7984,56.0,75.725
20160415080000,45.235,68.7597,15.0,32.4335,1.4332,1.5,55.7984,56.0,75.725
20160415081500,45.235,70.0558,15.0,32.7175,1.4532,1.5,55.7984,56.0,75.725
20160415083000,45.235,70.0558,15.0,33.1036,1.4452,1.5,55.7984,56.0,75.725
20160415084500,45.235,70.0558,15.0,33.5325,1.5817,1.5,55.7984,56.0,74.48
20160415090000,45.235,70.0558,15.0,33.8533,1.5697,1.5,55.7984,56.0,74.48
20160415091500,45.235,70.9559,15.0,33.8853,1.5697,1.5,55.7984,56.0,74.48
20160415093000,45.235,70.9559,15.0,34.3343,1.5656,1.5,55.7984,56.0,74.48
20160415094500,46.45,71.964,15.0,34.7544,1.5737,1.5,55.7984,56.0,74.48
20160415100000,46.45,71.964,15.0,34.6688,1.5656,1.5,55.7984,56.0,74.48
20160415101500,46.45,71.964,15.0,34.8059,1.5656,1.5,55.7984,56.0,74.48
20160415103000,46.45,71.964,15.0,35.4294,1.5576,1.5,55.7984,56.0,74.48
20160415104500,46.45,72.8821,15.0,35.6359,1.5616,1.5,55.7984,56.0,74.48
20160415110000,46.45,72.8821,15.0,35.8235,1.5656,1.5,55.7984,56.0,74.48
20160415111500,48.845,72.8821,15.0,35.8781,1.5656,1.5,55.7984,56.0,74.48
20160415113000,29.225,72.8821,15.0,35.9939,1.5496,1.5,55.7984,56.0,74.48
20160415114500,29.225,72.8821,15.0,36.0402,1.5616,1.5,55.7984,56.0,74.48
20160415120000,29.225,73.8002,15.0,36.1466,1.5576,1.5,55.7984,56.0,74.48
20160415121500,29.225,73.8002,15.0,36.7234,1.5576,1.5,55.7984,56.0,74.48
20160415123000,29.94,74.6283,15.0,35.8651,1.5616,1.5,56.5005,56.0,74.48
20160415124500,32.375,74.6283,15.0,35.7419,1.5536,1.5,56.5005,56.0,74.48
20160415130000,32.375,73.7102,15.0,36.7713,1.5576,1.5,56.5005,56.0,74.48
20160415131500,32.375,74.7183,15.0,36.7279,1.5576,1.5,56.5005,56.0,74.48
20160415133000,32.375,73.8902,15.0,36.5108,1.5616,1.5,55.8524,56.0,74.48
20160415134500,32.375,73.8902,15.0,36.8648,1.5576,1.5,55.8524,56.0,74.48
20160415140000,32.375,73.8902,15.0,36.7,1.5576,1.5,55.8524,56.0,74.48
20160415141500,32.375,73.8902,15.0,36.5841,1.5536,1.5,55.8524,56.0,74.48
20160415143000,38.185,73.8902,15.0,36.8203,1.401,1.5,56.6625,56.0,75.81
20160415144500,48.23,73.8902,15.0,36.2295,1.4211,1.5,55.8524,56.0,75.81
20160415150000,27.58,73.8902,15.0,35.8154,1.5978,1.5,55.8524,56.0,74.385
20160415151500,47.11,75.0063,15.0,35.9783,1.5616,1.5,55.8524,56.0,74.385
20160415153000,47.11,75.0063,15.0,35.6296,1.5656,1.5,55.8524,56.0,74.385
20160415154500,47.11,75.0063,15.0,36.0863,1.5656,1.5,55.8524,56.0,74.385
20160415160000,47.11,75.0063,15.0,36.0863,1.5576,1.5,55.8524,56.0,74.385
20160415161500,47.11,75.0063,15.0,35.7377,1.5576,1.5,55.8524,56.0,74.385
20160415163000,47.11,75.0063,15.0,36.2682,1.5536,1.5,55.8524,56.0,74.385
20160415164500,47.11,75.0063,15.0,36.279,1.5656,1.5,55.8524,56.0,74.385
20160415170000,47.11,75.0063,15.0,35.8086,1.5576,1.5,55.8524,56.0,74.385
20160415171500,47.11,74.0882,15.0,35.6174,1.5576,1.5,55.8524,56.0,74.385
20160415173000,47.11,74.0882,15.0,35.3365,1.5576,1.5,55.8524,56.0,74.385
20160415174500,47.11,74.0882,15.0,35.557,1.5656,1.5,55.8524,56.0,74.385
20160415180000,47.11,74.0882,15.0,35.8651,1.5576,1.5,55.8524,56.0,74.385
20160415181500,47.11,74.0882,15.0,35.9479,1.5616,1.5,55.8524,56.0,74.385
20160415183000,45.515,73.1701,15.0,35.8867,1.5616,1.5,55.8524,56.0,74.385
20160415184500,35.335,73.1701,15.0,35.6422,1.5697,1.5,55.8524,56.0,74.385
20160415190000,28.655,73.1701,15.0,35.064,1.5576,1.5,55.8524,56.0,74.385
20160415191500,28.655,73.1701,15.0,34.9699,1.5616,1.5,55.8524,56.0,74.385
20160415193000,28.655,72.432,15.0,34.8301,1.5616,1.5,55.8524,56.0,74.385
20160415194500,28.655,72.432,15.0,34.7039,1.5697,1.5,55.8524,56.0,74.385
20160415200000,28.655,72.432,15.0,34.4673,1.5656,1.5,55.8524,56.0,74.385
20160415201500,27.985,72.432,15.0,34.2129,1.5737,1.5,55.8524,56.0,74.385
20160415203000,27.985,72.432,15.0,34.1673,1.5656,1.5,55.8524,56.0,74.385
20160415204500,27.985,71.694,15.0,33.9735,1.5777,1.5,55.8524,56.0,74.385
20160415210000,27.985,71.694,15.0,33.6512,1.5656,1.5,55.8524,56.0,74.385
